,Differential 9 - 10 Last (V),Iluminação,Humidade,Anotacao
00:25:49,-0.003333,1,0,1
00:25:50,-0.002801,1,0,1
00:25:51,-0.002964,1,0,1
00:25:52,-0.003358,1,0,1
00:25:53,-0.002712,1,0,1
00:25:54,-0.002404,1,0,1
00:25:55,-0.002702,1,0,1
00:25:56,-0.003101,1,0,1
00:25:57,-0.002752,1,0,1
00:25:58,-0.002244,1,0,1
00:25:59,-0.002648,1,0,1
00:26:00,-0.003010,1,0,1
00:26:01,-0.001736,1,0,1
00:26:02,-0.002203,1,0,1
00:26:03,-0.002458,1,0,1
00:26:04,-0.002868,1,0,1
00:26:05,-0.002342,1,0,1
00:26:06,-0.001964,1,0,1
00:26:07,-0.002410,1,0,1
00:26:08,-0.002888,1,0,1
00:26:09,-0.002729,1,0,1
00:26:10,-0.002361,1,0,1
00:26:11,-0.002422,1,0,1
00:26:12,-0.003000,1,0,1
00:26:13,-0.003070,1,0,1
00:26:14,-0.002661,1,0,1
00:26:15,-0.002326,1,0,1
00:26:16,-0.002711,1,0,1
00:26:17,-0.003205,1,0,1
00:26:18,-0.002747,1,0,1
00:26:19,-0.002100,1,0,1
00:26:20,-0.002196,1,0,1
00:26:21,-0.002767,1,0,1
00:26:22,-0.002474,1,0,1
00:26:23,-0.001975,1,0,1
00:26:24,-0.002319,1,0,1
00:26:25,-0.002788,1,0,1
00:26:26,-0.002625,1,0,1
00:26:27,-0.002034,1,0,1
00:26:28,-0.002371,1,0,1
00:26:29,-0.002808,1,0,1
00:26:30,-0.002349,1,0,1
00:26:31,-0.002104,1,0,1
00:26:32,-0.002368,1,0,1
00:26:33,-0.002482,1,0,1
00:26:34,-0.002124,1,0,1
00:26:35,-0.001786,1,0,1
00:26:36,-0.002226,1,0,1
00:26:37,-0.002564,1,0,1
00:26:38,-0.002067,1,0,1
00:26:39,-0.001864,1,0,1
00:26:40,-0.002282,1,0,1
00:26:41,-0.002821,1,0,1
00:26:42,-0.002524,1,0,1
00:26:43,-0.002064,1,0,1
00:26:44,-0.002450,1,0,1
00:26:45,-0.002723,1,0,1
00:26:46,-0.002452,1,0,1
00:26:47,-0.002052,1,0,1
00:26:48,-0.002341,1,0,1
00:26:49,-0.002811,1,0,1
00:26:50,-0.002670,1,0,1
00:26:51,-0.002067,1,0,1
00:26:52,-0.002210,1,0,1
00:26:53,-0.002707,1,0,1
00:26:54,-0.002688,1,0,1
00:26:55,-0.002223,1,0,1
00:26:56,-0.002163,1,0,1
00:26:57,-0.002563,1,0,1
00:26:58,-0.002830,1,0,1
00:26:59,-0.002851,1,0,1
00:27:00,-0.002205,1,0,1
00:27:01,-0.001885,1,0,1
00:27:02,-0.002120,1,0,1
00:27:03,-0.002241,1,0,1
00:27:04,-0.002243,1,0,1
00:27:05,-0.001920,1,0,1
00:27:06,-0.001634,1,0,1
00:27:07,-0.001912,1,0,1
00:27:08,-0.002155,1,0,1
00:27:09,-0.002000,1,0,1
00:27:10,-0.001387,1,0,1
00:27:11,-0.001492,1,0,1
00:27:12,-0.002036,1,0,1
00:27:13,-0.001922,1,0,1
00:27:14,-0.001484,1,0,1
00:27:15,-0.001499,1,0,1
00:27:16,-0.001937,1,0,1
00:27:17,-0.002150,1,0,1
00:27:18,-0.002122,1,0,1
00:27:19,-0.001429,1,0,1
00:27:20,-0.001270,1,0,1
00:27:21,-0.001978,1,0,1
00:27:22,-0.001915,1,0,1
00:27:23,-0.001453,1,0,1
00:27:24,-0.001432,1,0,1
00:27:25,-0.001687,1,0,1
00:27:26,-0.002169,1,0,1
00:27:27,-0.001955,1,0,1
00:27:28,-0.001511,1,0,1
00:27:29,-0.001493,1,0,1
00:27:30,-0.002066,1,0,1
00:27:31,-0.002121,1,0,1
00:27:32,-0.001885,1,0,1
00:27:33,-0.001361,1,0,1
00:27:34,-0.001981,1,0,1
00:27:35,-0.002410,1,0,1
00:27:36,-0.002037,1,0,1
00:27:37,-0.001619,1,0,1
00:27:38,-0.001973,1,0,1
00:27:39,-0.002304,1,0,1
00:27:40,-0.001728,1,0,1
00:27:41,-0.001417,1,0,1
00:27:42,-0.002042,1,0,1
00:27:43,-0.001981,1,0,1
00:27:44,-0.001659,1,0,1
00:27:45,-0.001291,1,0,1
00:27:46,-0.001720,1,0,1
00:27:47,-0.001884,1,0,1
00:27:48,-0.001453,1,0,1
00:27:49,-0.001010,1,0,1
00:27:50,-0.001210,1,0,1
00:27:51,-0.001996,1,0,1
00:27:52,-0.001331,1,0,1
00:27:53,-0.001456,1,0,1
00:27:54,-0.001962,1,0,1
00:27:55,-0.002018,1,0,1
00:27:56,-0.001252,1,0,1
00:27:57,-0.001376,1,0,1
00:27:58,-0.002093,1,0,1
00:27:59,-0.000849,1,0,1
00:28:00,-0.001256,1,0,1
00:28:01,-0.001265,1,0,1
00:28:02,-0.001405,1,0,1
00:28:03,-0.001714,1,0,1
00:28:04,-0.001572,1,0,1
00:28:05,-0.002164,1,0,1
00:28:06,-0.002426,1,0,1
00:28:07,-0.002118,1,0,1
00:28:08,-0.001156,1,0,1
00:28:09,-0.001483,1,0,1
00:28:10,-0.001474,1,0,1
00:28:11,-0.001835,1,0,1
00:28:12,-0.001595,1,0,1
00:28:13,-0.001601,1,0,1
00:28:14,-0.001704,1,0,1
00:28:15,-0.001811,1,0,1
00:28:16,-0.001891,1,0,1
00:28:17,-0.001950,1,0,1
00:28:18,-0.002701,1,0,1
00:28:19,-0.002647,1,0,1
00:28:20,-0.001939,1,0,1
00:28:21,-0.002218,1,0,1
00:28:22,-0.002662,1,0,1
00:28:23,-0.002279,1,0,1
00:28:24,-0.001848,1,0,1
00:28:25,-0.002312,1,0,1
00:28:26,-0.002509,1,0,1
00:28:27,-0.001887,1,0,1
00:28:28,-0.001890,1,0,1
00:28:29,-0.002493,1,0,1
00:28:30,-0.002209,1,0,1
00:28:31,-0.001673,1,0,1
00:28:32,-0.002001,1,0,1
00:28:33,-0.002440,1,0,1
00:28:34,-0.001705,1,0,1
00:28:35,-0.001342,1,0,1
00:28:36,-0.001431,1,0,1
00:28:37,-0.002141,1,0,1
00:28:38,-0.001846,1,0,1
00:28:39,-0.001251,1,0,1
00:28:40,-0.001452,1,0,1
00:28:41,-0.002195,1,0,1
00:28:42,-0.002033,1,0,1
00:28:43,-0.001468,1,0,1
00:28:44,-0.001814,1,0,1
00:28:45,-0.002321,1,0,1
00:28:46,-0.002128,1,0,1
00:28:47,-0.001539,1,0,1
00:28:48,-0.001830,1,0,1
00:28:49,-0.002123,1,0,1
00:28:50,-0.001726,1,0,1
00:28:51,-0.001450,1,0,1
00:28:52,-0.001828,1,0,1
00:28:53,-0.001968,1,0,1
00:28:54,-0.001345,1,0,1
00:28:55,-0.001126,1,0,1
00:28:56,-0.001715,1,0,1
00:28:57,-0.001932,1,0,1
00:28:58,-0.001011,1,0,1
00:28:59,-0.001137,1,0,1
00:29:00,-0.002088,1,0,1
00:29:01,-0.001842,1,0,1
00:29:02,-0.001129,1,0,1
00:29:03,-0.001462,1,0,1
00:29:04,-0.002058,1,0,1
00:29:05,-0.001846,1,0,1
00:29:06,-0.001363,1,0,1
00:29:07,-0.001538,1,0,1
00:29:08,-0.002018,1,0,1
00:29:09,-0.001782,1,0,1
00:29:10,-0.001259,1,0,1
00:29:11,-0.001518,1,0,1
00:29:12,-0.001810,1,0,1
00:29:13,-0.001746,1,0,1
00:29:14,-0.001117,1,0,1
00:29:15,-0.001355,1,0,1
00:29:16,-0.001787,1,0,1
00:29:17,-0.001526,1,0,1
00:29:18,-0.001014,1,0,1
00:29:19,-0.001538,1,0,1
00:29:20,-0.001863,1,0,1
00:29:21,-0.001283,1,0,1
00:29:22,-0.001054,1,0,1
00:29:23,-0.001769,1,0,1
00:29:24,-0.001788,1,0,1
00:29:25,-0.001157,1,0,1
00:29:26,-0.001125,1,0,1
00:29:27,-0.001876,1,0,1
00:29:28,-0.001591,1,0,1
00:29:29,-0.001027,1,0,1
00:29:30,-0.001297,1,0,1
00:29:31,-0.001724,1,0,1
00:29:32,-0.001276,1,0,1
00:29:33,-0.001105,1,0,1
00:29:34,-0.001484,1,0,1
00:29:35,-0.001922,1,0,1
00:29:36,-0.001307,1,0,1
00:29:37,-0.001070,1,0,1
00:29:38,-0.001527,1,0,1
00:29:39,-0.001814,1,0,1
00:29:40,-0.001192,1,0,1
00:29:41,-0.000887,1,0,1
00:29:42,-0.001433,1,0,1
00:29:43,-0.001939,1,0,1
00:29:44,-0.001340,1,0,1
00:29:45,-0.001059,1,0,1
00:29:46,-0.001570,1,0,1
00:29:47,-0.001906,1,0,1
00:29:48,-0.001341,1,0,1
00:29:49,-0.000883,1,0,1
00:29:50,-0.001398,1,0,1
00:29:51,-0.001678,1,0,1
00:29:52,-0.001346,1,0,1
00:29:53,-0.001045,1,0,1
00:29:54,-0.001093,1,0,1
00:29:55,-0.001673,1,0,1
00:29:56,-0.001838,1,0,1
00:29:57,-0.001258,1,0,1
00:29:58,-0.000997,1,0,1
00:29:59,-0.001510,1,0,1
00:30:00,-0.001729,1,0,1
00:30:01,-0.001492,1,0,1
00:30:02,-0.001193,1,0,1
00:30:03,-0.001346,1,0,1
00:30:04,-0.001427,1,0,1
00:30:05,-0.001685,1,0,1
00:30:06,-0.001431,1,0,1
00:30:07,-0.001344,1,0,1
00:30:08,-0.001683,1,0,1
00:30:09,-0.002159,1,0,1
00:30:10,-0.001935,1,0,1
00:30:11,-0.001394,1,0,1
00:30:12,-0.001543,1,0,1
00:30:13,-0.002027,1,0,1
00:30:14,-0.001893,1,0,1
00:30:15,-0.001464,1,0,1
00:30:16,-0.001282,1,0,1
00:30:17,-0.001671,1,0,1
00:30:18,-0.001873,1,0,1
00:30:19,-0.001473,1,0,1
00:30:20,-0.001021,1,0,1
00:30:21,-0.001181,1,0,1
00:30:22,-0.001693,1,0,1
00:30:23,-0.001525,1,0,1
00:30:24,-0.001030,1,0,1
00:30:25,-0.001170,1,0,1
00:30:26,-0.001734,1,0,1
00:30:27,-0.001462,1,0,1
00:30:28,-0.000903,1,0,1
00:30:29,-0.001146,1,0,1
00:30:30,-0.001487,1,0,1
00:30:31,-0.001216,1,0,1
00:30:32,-0.001008,1,0,1
00:30:33,-0.001425,1,0,1
00:30:34,-0.001697,1,0,1
00:30:35,-0.001251,1,0,1
00:30:36,-0.001027,1,0,1
00:30:37,-0.001360,1,0,1
00:30:38,-0.001586,1,0,1
00:30:39,-0.001268,1,0,1
00:30:40,-0.000956,1,0,1
00:30:41,-0.001307,1,0,1
00:30:42,-0.001653,1,0,1
00:30:43,-0.001465,1,0,1
00:30:44,-0.001032,1,0,1
00:30:45,-0.001292,1,0,1
00:30:46,-0.001321,1,0,1
00:30:47,-0.000127,1,0,1
00:30:48,-0.000358,1,0,1
00:30:49,-0.000408,1,0,1
00:30:50,-0.000621,1,0,1
00:30:51,-0.001061,1,0,1
00:30:52,-0.001008,1,0,1
00:30:53,-0.000965,1,0,1
00:30:54,-0.000934,1,0,1
00:30:55,-0.001072,1,0,1
00:30:56,-0.001388,1,0,1
00:30:57,-0.001073,1,0,1
00:30:58,-0.000995,1,0,1
00:30:59,-0.001152,1,0,1
00:31:00,-0.001246,1,0,1
00:31:01,-0.001226,1,0,1
00:31:02,-0.001153,1,0,1
00:31:03,-0.001397,1,0,1
00:31:04,-0.001433,1,0,1
00:31:05,-0.001233,1,0,1
00:31:06,-0.001143,1,0,1
00:31:07,-0.001287,1,0,1
00:31:08,-0.000993,1,0,1
00:31:09,-0.001460,1,0,1
00:31:10,-0.001079,1,0,1
00:31:11,-0.001241,1,0,1
00:31:12,-0.001027,1,0,1
00:31:13,-0.001028,1,0,1
00:31:14,-0.001084,1,0,1
00:31:15,-0.001233,1,0,1
00:31:16,-0.000974,1,0,1
00:31:17,-0.000802,1,0,1
00:31:18,-0.001040,1,0,1
00:31:19,-0.001050,1,0,1
00:31:20,-0.001142,1,0,1
00:31:21,-0.001280,1,0,1
00:31:22,-0.001929,1,0,1
00:31:23,-0.001772,1,0,1
00:31:24,-0.001217,1,0,1
00:31:25,-0.001072,1,0,1
00:31:26,-0.000918,1,0,1
00:31:27,-0.001001,1,0,1
00:31:28,-0.000763,1,0,1
00:31:29,-0.000520,1,0,1
00:31:30,-0.000744,1,0,1
00:31:31,-0.001136,1,0,1
00:31:32,-0.001006,1,0,1
00:31:33,-0.000707,1,0,1
00:31:34,-0.000750,1,0,1
00:31:35,-0.001060,1,0,1
00:31:36,-0.000961,1,0,1
00:31:37,-0.000822,1,0,1
00:31:38,-0.000991,1,0,1
00:31:39,-0.001083,1,0,1
00:31:40,-0.001113,1,0,1
00:31:41,-0.000923,1,0,1
00:31:42,-0.000991,1,0,1
00:31:43,-0.001219,1,0,1
00:31:44,-0.001174,1,0,1
00:31:45,-0.001096,1,0,1
00:31:46,-0.000868,1,0,1
00:31:47,-0.001054,1,0,1
00:31:48,-0.001066,1,0,1
00:31:49,-0.001040,1,0,1
00:31:50,-0.001027,1,0,1
00:31:51,-0.001095,1,0,1
00:31:52,-0.001196,1,0,1
00:31:53,-0.001193,1,0,1
00:31:54,-0.001053,1,0,1
00:31:55,-0.001097,1,0,1
00:31:56,-0.001253,1,0,1
00:31:57,-0.001100,1,0,1
00:31:58,-0.000943,1,0,1
00:31:59,-0.000830,1,0,1
00:32:00,-0.000928,1,0,1
00:32:01,-0.001145,1,0,1
00:32:02,-0.001119,1,0,1
00:32:03,-0.000830,1,0,1
00:32:04,-0.001189,1,0,1
00:32:05,-0.001773,1,0,1
00:32:06,-0.001821,1,0,1
00:32:07,-0.000723,1,0,1
00:32:08,-0.000631,1,0,1
00:32:09,-0.000889,1,0,1
00:32:10,-0.001087,1,0,1
00:32:11,-0.000863,1,0,1
00:32:12,-0.000828,1,0,1
00:32:13,-0.000853,1,0,1
00:32:14,-0.000926,1,0,1
00:32:15,-0.001312,1,0,1
00:32:16,-0.001300,1,0,1
00:32:17,-0.001059,1,0,1
00:32:18,-0.001053,1,0,1
00:32:19,-0.001109,1,0,1
00:32:20,-0.001290,1,0,1
00:32:21,-0.001046,1,0,1
00:32:22,-0.000742,1,0,1
00:32:23,-0.000662,1,0,1
00:32:24,-0.001077,1,0,1
00:32:25,-0.001308,1,0,1
00:32:26,-0.000992,1,0,1
00:32:27,-0.000928,1,0,1
00:32:28,-0.000721,1,0,1
00:32:29,-0.000929,1,0,1
00:32:30,-0.001184,1,0,1
00:32:31,-0.001154,1,0,1
00:32:32,-0.000821,1,0,1
00:32:33,-0.001194,1,0,1
00:32:34,-0.001588,1,0,1
00:32:35,-0.001695,1,0,1
00:32:36,-0.000895,1,0,1
00:32:37,-0.000645,1,0,1
00:32:38,-0.000701,1,0,1
00:32:39,-0.000966,1,0,1
00:32:40,-0.001046,1,0,1
00:32:41,-0.000788,1,0,1
00:32:42,-0.000839,1,0,1
00:32:43,-0.001216,1,0,1
00:32:44,-0.001074,1,0,1
00:32:45,-0.000723,1,0,1
00:32:46,-0.000834,1,0,1
00:32:47,-0.001158,1,0,1
00:32:48,-0.000908,1,0,1
00:32:49,-0.000780,1,0,1
00:32:50,-0.000855,1,0,1
00:32:51,-0.000879,1,0,1
00:32:52,-0.000760,1,0,1
00:32:53,-0.000604,1,0,1
00:32:54,-0.000630,1,0,1
00:32:55,-0.000994,1,0,1
00:32:56,-0.000792,1,0,1
00:32:57,-0.000635,1,0,1
00:32:58,-0.000847,1,0,1
00:32:59,-0.000913,1,0,1
00:33:00,-0.000758,1,0,1
00:33:01,-0.000713,1,0,1
00:33:02,-0.000784,1,0,1
00:33:03,-0.001060,1,0,1
00:33:04,-0.000780,1,0,1
00:33:05,-0.000728,1,0,1
00:33:06,-0.000887,1,0,1
00:33:07,-0.001003,1,0,1
00:33:08,-0.000900,1,0,1
00:33:09,-0.000662,1,0,1
00:33:10,-0.000814,1,0,1
00:33:11,-0.001009,1,0,1
00:33:12,-0.001014,1,0,1
00:33:13,-0.000740,1,0,1
00:33:14,-0.000709,1,0,1
00:33:15,-0.001614,1,0,1
00:33:16,-0.001667,1,0,1
00:33:17,-0.001136,1,0,1
00:33:18,-0.001225,1,0,1
00:33:19,-0.001598,1,0,1
00:33:20,-0.000834,1,0,1
00:33:21,-0.000475,1,0,1
00:33:22,-0.000732,1,0,1
00:33:23,-0.000883,1,0,1
00:33:24,-0.001051,1,0,1
00:33:25,-0.000581,1,0,1
00:33:26,-0.000750,1,0,1
00:33:27,-0.000807,1,0,1
00:33:28,-0.001064,1,0,1
00:33:29,-0.000739,1,0,1
00:33:30,-0.000653,1,0,1
00:33:31,-0.000811,1,0,1
00:33:32,-0.001053,1,0,1
00:33:33,-0.001055,1,0,1
00:33:34,-0.000644,1,0,1
00:33:35,-0.000594,1,0,1
00:33:36,-0.000860,1,0,1
00:33:37,-0.000975,1,0,1
00:33:38,-0.000735,1,0,1
00:33:39,-0.000555,1,0,1
00:33:40,-0.000600,1,0,1
00:33:41,-0.000909,1,0,1
00:33:42,-0.000992,1,0,1
00:33:43,-0.000767,1,0,1
00:33:44,-0.000602,1,0,1
00:33:45,-0.000753,1,0,1
00:33:46,-0.000933,1,0,1
00:33:47,-0.000862,1,0,1
00:33:48,-0.000652,1,0,1
00:33:49,-0.000681,1,0,1
00:33:50,-0.000960,1,0,1
00:33:51,-0.000931,1,0,1
00:33:52,-0.000608,1,0,1
00:33:53,-0.000696,1,0,1
00:33:54,-0.000662,1,0,1
00:33:55,-0.000792,1,0,1
00:33:56,-0.000966,1,0,1
00:33:57,-0.000619,1,0,1
00:33:58,-0.001041,1,0,1
00:33:59,-0.001073,1,0,1
00:34:00,-0.000958,1,0,1
00:34:01,-0.000979,1,0,1
00:34:02,-0.000714,1,0,1
00:34:03,-0.000731,1,0,1
00:34:04,-0.000393,1,0,1
00:34:05,-0.000725,1,0,1
00:34:06,-0.000646,1,0,1
00:34:07,-0.000411,1,0,1
00:34:08,-0.000334,1,0,1
00:34:09,-0.000528,1,0,1
00:34:10,-0.000611,1,0,1
00:34:11,-0.000831,1,0,1
00:34:12,-0.000542,1,0,1
00:34:13,-0.000407,1,0,1
00:34:14,-0.000463,1,0,1
00:34:15,-0.000577,1,0,1
00:34:16,-0.000849,1,0,1
00:34:17,-0.000631,1,0,1
00:34:18,-0.000427,1,0,1
00:34:19,-0.000460,1,0,1
00:34:20,-0.000758,1,0,1
00:34:21,-0.000867,1,0,1
00:34:22,-0.000499,1,0,1
00:34:23,-0.000375,1,0,1
00:34:24,-0.000624,1,0,1
00:34:25,-0.000741,1,0,1
00:34:26,-0.000593,1,0,1
00:34:27,-0.000527,1,0,1
00:34:28,-0.000521,1,0,1
00:34:29,-0.000816,1,0,1
00:34:30,-0.000816,1,0,1
00:34:31,-0.000544,1,0,1
00:34:32,-0.000423,1,0,1
00:34:33,-0.000769,1,0,1
00:34:34,-0.000743,1,0,1
00:34:35,-0.000662,1,0,1
00:34:36,-0.000378,1,0,1
00:34:37,-0.000615,1,0,1
00:34:38,-0.000686,1,0,1
00:34:39,-0.000721,1,0,1
00:34:40,-0.000560,1,0,1
00:34:41,-0.000580,1,0,1
00:34:42,-0.000606,1,0,1
00:34:43,-0.000757,1,0,1
00:34:44,-0.000539,1,0,1
00:34:45,-0.000518,1,0,1
00:34:46,-0.000927,1,0,1
00:34:47,-0.000965,1,0,1
00:34:48,-0.000653,1,0,1
00:34:49,-0.000906,1,0,1
00:34:50,-0.001627,1,0,1
00:34:51,-0.001382,1,0,1
00:34:52,-0.000768,1,0,1
00:34:53,-0.000868,1,0,1
00:34:54,-0.001390,1,0,1
00:34:55,-0.001265,1,0,1
00:34:56,-0.000540,1,0,1
00:34:57,-0.000786,1,0,1
00:34:58,-0.001486,1,0,1
00:34:59,-0.001153,1,0,1
00:35:00,-0.000501,1,0,1
00:35:01,-0.000762,1,0,1
00:35:02,-0.001237,1,0,1
00:35:03,-0.000896,1,0,1
00:35:04,-0.000377,1,0,1
00:35:05,-0.000791,1,0,1
00:35:06,-0.001219,1,0,1
00:35:07,-0.000794,1,0,1
00:35:08,-0.000731,1,0,1
00:35:09,-0.000471,1,0,1
00:35:10,-0.000413,1,0,1
00:35:11,-0.000910,1,0,1
00:35:12,-0.000644,1,0,1
00:35:13,-0.000816,1,0,1
00:35:14,-0.001009,1,0,1
00:35:15,-0.000780,1,0,1
00:35:16,-0.000875,1,0,1
00:35:17,-0.000669,1,0,1
00:35:18,-0.000841,1,0,1
00:35:19,-0.001127,1,0,1
00:35:20,-0.001106,1,0,1
00:35:21,-0.000509,1,0,1
00:35:22,-0.000540,1,0,1
00:35:23,-0.000850,1,0,1
00:35:24,-0.000969,1,0,1
00:35:25,-0.000706,1,0,1
00:35:26,-0.000607,1,0,1
00:35:27,-0.000604,1,0,1
00:35:28,-0.000723,1,0,1
00:35:29,-0.000500,1,0,1
00:35:30,-0.000004,1,0,1
00:35:31,0.000000,1,0,1
00:35:32,0.000006,1,0,1
00:35:33,0.000102,1,0,1
00:35:34,-0.000152,1,0,1
00:35:35,-0.000330,1,0,1
00:35:36,-0.000682,1,0,1
00:35:37,-0.000365,1,0,1
00:35:38,-0.000287,1,0,1
00:35:39,-0.000334,1,0,1
00:35:40,-0.000961,1,0,1
00:35:41,-0.000635,1,0,1
00:35:42,-0.000772,1,0,1
00:35:43,-0.001208,1,0,1
00:35:44,-0.000969,1,0,1
00:35:45,-0.000596,1,0,1
00:35:46,-0.000529,1,0,1
00:35:47,-0.000871,1,0,1
00:35:48,-0.001106,1,0,1
00:35:49,-0.000784,1,0,1
00:35:50,-0.000498,1,0,1
00:35:51,-0.000745,1,0,1
00:35:52,-0.000985,1,0,1
00:35:53,-0.000479,1,0,1
00:35:54,-0.000280,1,0,1
00:35:55,-0.000600,1,0,1
00:35:56,-0.000996,1,0,1
00:35:57,-0.000755,1,0,1
00:35:58,-0.000481,1,0,1
00:35:59,-0.000456,1,0,1
00:36:00,-0.000962,1,0,1
00:36:01,-0.000836,1,0,1
00:36:02,-0.000462,1,0,1
00:36:03,-0.000228,1,0,1
00:36:04,-0.000642,1,0,1
00:36:05,-0.000865,1,0,1
00:36:06,-0.000557,1,0,1
00:36:07,-0.000320,1,0,1
00:36:08,-0.000437,1,0,1
00:36:09,-0.000764,1,0,1
00:36:10,-0.000668,1,0,1
00:36:11,-0.000319,1,0,1
00:36:12,-0.000319,1,0,1
00:36:13,-0.000592,1,0,1
00:36:14,-0.000836,1,0,1
00:36:15,-0.000664,1,0,1
00:36:16,-0.000234,1,0,1
00:36:17,-0.000480,1,0,1
00:36:18,-0.000872,1,0,1
00:36:19,-0.000728,1,0,1
00:36:20,-0.000271,1,0,1
00:36:21,-0.000184,1,0,1
00:36:22,-0.000680,1,0,1
00:36:23,-0.000757,1,0,1
00:36:24,-0.000486,1,0,1
00:36:25,-0.000312,1,0,1
00:36:26,-0.000455,1,0,1
00:36:27,-0.000790,1,0,1
00:36:28,-0.000775,1,0,1
00:36:29,-0.000245,1,0,1
00:36:30,-0.000234,1,0,1
00:36:31,-0.000929,1,0,1
00:36:32,-0.000685,1,0,1
00:36:33,-0.000093,1,0,1
00:36:34,-0.000303,1,0,1
00:36:35,-0.000689,1,0,1
00:36:36,-0.000430,1,0,1
00:36:37,-0.000178,1,0,1
00:36:38,-0.000273,1,0,1
00:36:39,-0.000780,1,0,1
00:36:40,-0.000517,1,0,1
00:36:41,-0.000155,1,0,1
00:36:42,-0.000398,1,0,1
00:36:43,-0.000675,1,0,1
00:36:44,-0.000465,1,0,1
00:36:45,-0.000211,1,0,1
00:36:46,-0.000521,1,0,1
00:36:47,-0.000735,1,0,1
00:36:48,-0.000383,1,0,1
00:36:49,-0.000106,1,0,1
00:36:50,-0.000484,1,0,1
00:36:51,-0.000705,1,0,1
00:36:52,-0.000377,1,0,1
00:36:53,0.000028,1,0,1
00:36:54,-0.000436,1,0,1
00:36:55,-0.000776,1,0,1
00:36:56,-0.000246,1,0,1
00:36:57,-0.000084,1,0,1
00:36:58,-0.000760,1,0,1
00:36:59,-0.000770,1,0,1
00:37:00,-0.000156,1,0,1
00:37:01,-0.000091,1,0,1
00:37:02,-0.000642,1,0,1
00:37:03,-0.000784,1,0,1
00:37:04,-0.000374,1,0,1
00:37:05,-0.000104,1,0,1
00:37:06,-0.000588,1,0,1
00:37:07,-0.000579,1,0,1
00:37:08,-0.000738,1,0,1
00:37:09,-0.000264,1,0,1
00:37:10,-0.000158,1,0,1
00:37:11,0.001414,1,0,1
00:37:12,0.001098,1,0,1
00:37:13,-0.000160,1,0,1
00:37:14,-0.000360,1,0,1
00:37:15,-0.000436,1,0,1
00:37:16,-0.000637,1,0,1
00:37:17,-0.000954,1,0,1
00:37:18,-0.000980,1,0,1
00:37:19,-0.000673,1,0,1
00:37:20,-0.000407,1,0,1
00:37:21,-0.000230,1,0,1
00:37:22,-0.000473,1,0,1
00:37:23,-0.000822,1,0,1
00:37:24,-0.000732,1,0,1
00:37:25,-0.000405,1,0,1
00:37:26,-0.000228,1,0,1
00:37:27,-0.000208,1,0,1
00:37:28,-0.000673,1,0,1
00:37:29,-0.000665,1,0,1
00:37:30,-0.000372,1,0,1
00:37:31,-0.000152,1,0,1
00:37:32,-0.000332,1,0,1
00:37:33,-0.000605,1,0,1
00:37:34,-0.000703,1,0,1
00:37:35,-0.000532,1,0,1
00:37:36,0.000067,1,0,1
00:37:37,-0.000197,1,0,1
00:37:38,-0.000609,1,0,1
00:37:39,-0.000714,1,0,1
00:37:40,-0.000064,1,0,1
00:37:41,-0.000036,1,0,1
00:37:42,-0.000314,1,0,1
00:37:43,-0.000647,1,0,1
00:37:44,-0.000402,1,0,1
00:37:45,-0.000010,1,0,1
00:37:46,-0.000127,1,0,1
00:37:47,-0.000541,1,0,1
00:37:48,-0.000775,1,0,1
00:37:49,-0.000476,1,0,1
00:37:50,-0.000120,1,0,1
00:37:51,-0.000315,1,0,1
00:37:52,-0.000557,1,0,1
00:37:53,-0.000583,1,0,1
00:37:54,-0.000197,1,0,1
00:37:55,-0.000165,1,0,1
00:37:56,-0.000369,1,0,1
00:37:57,-0.000675,1,0,1
00:37:58,-0.000714,1,0,1
00:37:59,-0.000153,1,0,1
00:38:00,-0.000175,1,0,1
00:38:01,-0.000479,1,0,1
00:38:02,-0.000756,1,0,1
00:38:03,-0.000399,1,0,1
00:38:04,-0.000068,1,0,1
00:38:05,-0.000285,1,0,1
00:38:06,-0.000395,1,0,1
00:38:07,-0.000476,1,0,1
00:38:08,-0.000564,1,0,1
00:38:09,-0.000212,1,0,1
00:38:10,-0.000110,1,0,1
00:38:11,-0.000492,1,0,1
00:38:12,-0.000578,1,0,1
00:38:13,-0.000441,1,0,1
00:38:14,0.000019,1,0,1
00:38:15,-0.000334,1,0,1
00:38:16,-0.000622,1,0,1
00:38:17,-0.000615,1,0,1
00:38:18,-0.000090,1,0,1
00:38:19,-0.000169,1,0,1
00:38:20,-0.000675,1,0,1
00:38:21,-0.000546,1,0,1
00:38:22,-0.000033,1,0,1
00:38:23,-0.000175,1,0,1
00:38:24,-0.000491,1,0,1
00:38:25,-0.000674,1,0,1
00:38:26,-0.000287,1,0,1
00:38:27,-0.000201,1,0,1
00:38:28,-0.000473,1,0,1
00:38:29,-0.000060,1,0,1
00:38:30,0.000233,1,0,1
00:38:31,-0.000306,1,0,1
00:38:32,-0.000699,1,0,1
00:38:33,-0.000088,1,0,1
00:38:34,-0.000172,1,0,1
00:38:35,-0.000693,1,0,1
00:38:36,-0.000729,1,0,1
00:38:37,-0.000155,1,0,1
00:38:38,-0.000263,1,0,1
00:38:39,-0.000894,1,0,1
00:38:40,-0.000224,1,0,1
00:38:41,-0.000086,1,0,1
00:38:42,-0.000494,1,0,1
00:38:43,-0.000750,1,0,1
00:38:44,-0.000029,1,0,1
